Country/Region,Province/State,Admin2,Population
US,Texas,Runnels,10234
US,Texas,Rusk,54450
US,Texas,Sabine,10589
US,Texas,San Augustine,8232
US,Texas,San Jacinto,28719
US,Texas,San Patricio,66893
US,Texas,San Saba,6054
US,Texas,Schleicher,2895
US,Texas,Scurry,16866
US,Texas,Shackelford,3253
US,Texas,Shelby,25418
US,Texas,Sherman,3079
US,Texas,Smith,230221
US,Texas,Somervell,9016
US,Texas,Starr,64525
US,Texas,Stephens,9433
US,Texas,Sterling,1311
US,Texas,Stonewall,1362
US,Texas,Sutton,3758
US,Texas,Swisher,7462
US,Texas,Tarrant,2084931
US,Texas,Taylor,137640
US,Texas,Terrell,823
US,Texas,Terry,12287
US,Texas,Throckmorton,1515
US,Texas,Titus,33033
US,Texas,Tom Green,118189
US,Texas,Travis,1248743
US,Texas,Trinity,14740
US,Texas,Tyler,21696
US,Texas,Upshur,41260
US,Texas,Upton,3671
US,Texas,Uvalde,26846
US,Texas,Val Verde,49208
US,Texas,Van Zandt,56019
US,Texas,Victoria,92035
US,Texas,Walker,72480
US,Texas,Waller,53126
US,Texas,Ward,11720
US,Texas,Washington,35108
US,Texas,Webb,275910
US,Texas,Wharton,41619
US,Texas,Wheeler,5191
US,Texas,Wichita,132064
US,Texas,Wilbarger,12820
US,Texas,Willacy,21515
US,Texas,Williamson,566719
US,Texas,Wilson,50224
US,Texas,Winkler,7720
US,Texas,Wise,68305
US,Texas,Wood,45129
US,Texas,Yoakum,8591
US,Texas,Young,18045
US,Texas,Zapata,14190
US,Texas,Zavala,11983
US,Utah,Beaver,6580
US,Utah,Box Elder,54950
US,Utah,Cache,127068
US,Utah,Carbon,20269
US,Utah,Daggett,980
US,Utah,Davis,351713
US,Utah,Duchesne,19964
US,Utah,Emery,10014
US,Utah,Garfield,5080
US,Utah,Grand,9764
US,Utah,Iron,52775
US,Utah,Juab,11555
US,Utah,Kane,7709
US,Utah,Millard,13006
US,Utah,Morgan,12045
US,Utah,Piute,1445
US,Utah,Rich,2464
US,Utah,Salt Lake,1152633
US,Utah,San Juan,15449
US,Utah,Sanpete,30623
US,Utah,Sevier,21539
US,Utah,Summit,41933
US,Utah,Tooele,69907
US,Utah,Uintah,35438
US,Utah,Utah,622213
US,Utah,Wasatch,33240
US,Utah,Washington,171700
US,Utah,Wayne,2690
US,Utah,Weber,256359
US,Vermont,Addison,36973
US,Vermont,Bennington,35631
US,Vermont,Caledonia,30302
US,Vermont,Chittenden,164572
US,Vermont,Essex,6250
US,Vermont,Franklin,49421
US,Vermont,Grand Isle,7090
US,Vermont,Lamoille,25300
US,Vermont,Orange,28999
US,Vermont,Orleans,26907
US,Vermont,Rutland,58672
US,Vermont,Washington,58140
US,Vermont,Windham,42756
US,Vermont,Windsor,55286
US,Virginia,Accomack,32412
US,Virginia,Albemarle,108718
US,Virginia,Alleghany,14910
US,Virginia,Amelia,13013
US,Virginia,Amherst,31666
US,Virginia,Appomattox,15841
US,Virginia,Arlington,237521
US,Virginia,Augusta,75457
US,Virginia,Bath,4292
US,Virginia,Bedford,78747
US,Virginia,Bland,6293
US,Virginia,Botetourt,33277
US,Virginia,Brunswick,16384
US,Virginia,Buchanan,21221
US,Virginia,Buckingham,16999
US,Virginia,Campbell,54973
US,Virginia,Caroline,30772
US,Virginia,Carroll,29636
US,Virginia,Charles City,6941
US,Virginia,Charlotte,11938
US,Virginia,Chesterfield,348556
US,Virginia,Clarke,14523
US,Virginia,Craig,5064
US,Virginia,Culpeper,51859
US,Virginia,Cumberland,9809
US,Virginia,Dickenson,14523
US,Virginia,Dinwiddie,28529
US,Virginia,Essex,10919
US,Virginia,Fairfax,1150795
US,Virginia,Fairfax City,24574
US,Virginia,Fauquier,70675
US,Virginia,Floyd,15795
US,Virginia,Fluvanna,26783
US,Virginia,Franklin,56195
US,Virginia,Franklin City,8013
US,Virginia,Frederick,88355
US,Virginia,Giles,16844
US,Virginia,Gloucester,37349
US,Virginia,Goochland,23244
US,Virginia,Grayson,15631
US,Virginia,Greene,19779
US,Virginia,Greensville,11627
US,Virginia,Halifax,34120
US,Virginia,Hanover,107239
US,Virginia,Henrico,329261
US,Virginia,Henry,50953
US,Virginia,Highland,2210
US,Virginia,Isle of Wight,36953
US,Virginia,James City,76397
US,Virginia,King and Queen,7042
US,Virginia,King George,26575
US,Virginia,King William,16939
US,Virginia,Lancaster,10783
US,Virginia,Lee,23541
US,Virginia,Loudoun,406850
US,Virginia,Louisa,36778
US,Virginia,Lunenburg,12086
US,Virginia,Madison,13295
US,Virginia,Mathews,8802
US,Virginia,Mecklenburg,30650
US,Virginia,Middlesex,10769
US,Virginia,Montgomery,98985
US,Virginia,Nelson,14836
US,Virginia,New Kent,22391
US,Virginia,Northampton,11735
US,Virginia,Northumberland,12147
US,Virginia,Nottoway,15420
US,Virginia,Orange,36644
US,Virginia,Page,23933
US,Virginia,Patrick,17673
US,Virginia,Pittsylvania,60949
US,Virginia,Powhatan,29189
US,Virginia,Prince Edward,22950
US,Virginia,Prince George,38082
US,Virginia,Prince William,468011
US,Virginia,Pulaski,34066
US,Virginia,Rappahannock,7252
US,Virginia,Richmond,9038
US,Virginia,Richmond City,228783
US,Virginia,Roanoke,94073
US,Virginia,Roanoke City,99920
US,Virginia,Rockbridge,22752
US,Virginia,Rockingham,81244
US,Virginia,Russell,26748
US,Virginia,Scott,21534
US,Virginia,Shenandoah,43497
US,Virginia,Smyth,30472
US,Virginia,Southampton,17586
US,Virginia,Spotsylvania,134238
US,Virginia,Stafford,149960
US,Virginia,Surry,6474
US,Virginia,Sussex,11237
US,Virginia,Tazewell,40855
US,Virginia,Warren,40003
US,Virginia,Washington,54402
US,Virginia,Westmoreland,17830
US,Virginia,Wise,38012
US,Virginia,Wythe,28754
US,Virginia,York,67846
US,Virginia,Alexandria,160530
US,Virginia,Bristol,16482
US,Virginia,Buena Vista,6237
US,Virginia,Charlottesville,48117
US,Virginia,Chesapeake,242634
US,Virginia,Colonial Heights,17833
US,Virginia,Covington,5460
US,Virginia,Danville,40693
US,Virginia,Emporia,5121
US,Virginia,Fairfax,24574
US,Virginia,Falls Church,14772
US,Virginia,Franklin,8013
US,Virginia,Fredericksburg,29144
US,Virginia,Galax,6423
US,Virginia,Hampton,134313
US,Virginia,Harrisonburg,54033
US,Virginia,Hopewell,22596
US,Virginia,Lexington,7136
US,Virginia,Lynchburg,82126
US,Virginia,Manassas,41641
US,Virginia,Manassas Park,17307
US,Virginia,Martinsville,12902
US,Virginia,Newport News,178626
US,Virginia,Norfolk,244076
US,Virginia,Norton,3968
US,Virginia,Petersburg,31567
US,Virginia,Poquoson,12190
US,Virginia,Portsmouth,94632
US,Virginia,Radford,18339
US,Virginia,Richmond city,228783
US,Virginia,Roanoke city,99920
US,Virginia,Salem,25643
US,Virginia,Staunton,24922
US,Virginia,Suffolk,91185
US,Virginia,Virginia Beach,450189
US,Virginia,Waynesboro,22628
US,Virginia,Williamsburg,14896
US,Virginia,Winchester,28108
US,Washington,Adams,19759
US,Washington,Asotin,22610
US,Washington,Benton,201877
US,Washington,Chelan,77036
US,Washington,Clallam,76737
US,Washington,Clark,481857
US,Washington,Columbia,4059
US,Washington,Cowlitz,108987
US,Washington,Douglas,42907
US,Washington,Ferry,7649
US,Washington,Franklin,94347
US,Washington,Garfield,2247
US,Washington,Grant,97331
US,Washington,Grays Harbor,73901
US,Washington,Island,84460
US,Washington,Jefferson,31729
US,Washington,King,2233163
US,Washington,Kitsap,269805
US,Washington,Kittitas,47364
US,Washington,Klickitat,22107
US,Washington,Lewis,79604
US,Washington,Lincoln,10740
US,Washington,Mason,65507
US,Washington,Okanogan,42132
US,Washington,Pacific,22036
US,Washington,Pend Oreille,13602
US,Washington,Pierce,891299
US,Washington,San Juan,17128
US,Washington,Skagit,128206
US,Washington,Skamania,11924
US,Washington,Snohomish,814901
US,Washington,Spokane,514631
US,Washington,Stevens,45260
US,Washington,Thurston,286419
US,Washington,Wahkiakum,4426
US,Washington,Walla Walla,60922
US,Washington,Whatcom,225685
US,Washington,Whitman,49791
US,Washington,Yakima,251446
US,West Virginia,Barbour,16535
US,West Virginia,Berkeley,117123
US,West Virginia,Boone,21951
US,West Virginia,Braxton,14089
US,West Virginia,Brooke,22203
US,West Virginia,Cabell,93224
US,West Virginia,Calhoun,7254
US,West Virginia,Clay,8632
US,West Virginia,Doddridge,8406
US,West Virginia,Fayette,43018
US,West Virginia,Gilmer,8026
US,West Virginia,Grant,11626
US,West Virginia,Greenbrier,34786
US,West Virginia,Hampshire,23347
US,West Virginia,Hancock,29094
US,West Virginia,Hardy,13775
US,West Virginia,Harrison,67554
US,West Virginia,Jackson,28706
US,West Virginia,Jefferson,56811
US,West Virginia,Kanawha,180454
US,West Virginia,Lewis,16024
US,West Virginia,Lincoln,20599
US,West Virginia,Logan,32607
US,West Virginia,McDowell,18223
US,West Virginia,Marion,56097
US,West Virginia,Marshall,30785
US,West Virginia,Mason,26718
US,West Virginia,Mercer,59131
US,West Virginia,Mineral,26940
US,West Virginia,Mingo,23785
US,West Virginia,Monongalia,106420
US,West Virginia,Monroe,13280
US,West Virginia,Morgan,17787
US,West Virginia,Nicholas,24842
US,West Virginia,Ohio,41755
US,West Virginia,Pendleton,6997
US,West Virginia,Pleasants,7507
US,West Virginia,Pocahontas,8414
US,West Virginia,Preston,33839
US,West Virginia,Putnam,56682
US,West Virginia,Raleigh,74254
US,West Virginia,Randolph,28823
US,West Virginia,Ritchie,9721
US,West Virginia,Roane,13932
US,West Virginia,Summers,12760
US,West Virginia,Taylor,16862
US,West Virginia,Tucker,6955
US,West Virginia,Tyler,8746
US,West Virginia,Upshur,24415
US,West Virginia,Wayne,39944
US,West Virginia,Webster,8285
US,West Virginia,Wetzel,15270
US,West Virginia,Wirt,5830
US,West Virginia,Wood,84203
US,West Virginia,Wyoming,20786
US,Wisconsin,Adams,20348
US,Wisconsin,Ashland,15600
US,Wisconsin,Barron,45164
US,Wisconsin,Bayfield,15042
US,Wisconsin,Brown,263378
US,Wisconsin,Buffalo,13125
US,Wisconsin,Burnett,15392
US,Wisconsin,Calumet,50159
US,Wisconsin,Chippewa,64135
US,Wisconsin,Clark,34709
US,Wisconsin,Columbia,57358
US,Wisconsin,Crawford,16291
US,Wisconsin,Dane,542364
US,Wisconsin,Dodge,87847
US,Wisconsin,Door,27610
US,Wisconsin,Douglas,43208
US,Wisconsin,Dunn,45131
US,Wisconsin,Eau Claire,104534
US,Wisconsin,Florence,4321
US,Wisconsin,Fond du Lac,103066
US,Wisconsin,Forest,8991
US,Wisconsin,Grant,51554
US,Wisconsin,Green,36929
US,Wisconsin,Green Lake,18918
US,Wisconsin,Iowa,23771
US,Wisconsin,Iron,5676
US,Wisconsin,Jackson,20478
US,Wisconsin,Jefferson,85129
US,Wisconsin,Juneau,26617
US,Wisconsin,Kenosha,169290
US,Wisconsin,Kewaunee,20383
US,Wisconsin,La Crosse,118230
US,Wisconsin,Lafayette,16665
US,Wisconsin,Langlade,19268
US,Wisconsin,Lincoln,27689
US,Wisconsin,Manitowoc,79074
US,Wisconsin,Marathon,135428
US,Wisconsin,Marinette,40434
US,Wisconsin,Marquette,15434
US,Wisconsin,Menominee,4658
US,Wisconsin,Milwaukee,948201
US,Wisconsin,Monroe,46051
US,Wisconsin,Oconto,37830
US,Wisconsin,Oneida,35470
US,Wisconsin,Outagamie,187365
US,Wisconsin,Ozaukee,89147
US,Wisconsin,Pepin,7289
US,Wisconsin,Pierce,42555
US,Wisconsin,Polk,43598
US,Wisconsin,Portage,70942
US,Wisconsin,Price,13397
US,Wisconsin,Racine,196584
US,Wisconsin,Richland,17377
US,Wisconsin,Rock,163129
US,Wisconsin,Rusk,14147
US,Wisconsin,St. Croix,89694
US,Wisconsin,Sauk,64249
US,Wisconsin,Sawyer,16489
US,Wisconsin,Shawano,40796
US,Wisconsin,Sheboygan,115456
US,Wisconsin,Taylor,20412
US,Wisconsin,Trempealeau,29442
US,Wisconsin,Vernon,30785
US,Wisconsin,Vilas,21938
US,Wisconsin,Walworth,103718
US,Wisconsin,Washburn,15878
US,Wisconsin,Washington,135693
US,Wisconsin,Waukesha,403072
US,Wisconsin,Waupaca,51128
US,Wisconsin,Waushara,24263
US,Wisconsin,Winnebago,171020
US,Wisconsin,Wood,73055
US,Wyoming,Albany,38601
US,Wyoming,Big Horn,11881
US,Wyoming,Campbell,46140
US,Wyoming,Carbon,14971
US,Wyoming,Converse,13640
US,Wyoming,Crook,7450
US,Wyoming,Fremont,39531
US,Wyoming,Goshen,13376
US,Wyoming,Hot Springs,4555
US,Wyoming,Johnson,8460
US,Wyoming,Laramie,98976
US,Wyoming,Lincoln,19434
US,Wyoming,Natrona,79115
US,Wyoming,Niobrara,2388
US,Wyoming,Park,29324
US,Wyoming,Platte,8566
US,Wyoming,Sheridan,30233
US,Wyoming,Sublette,9813
US,Wyoming,Sweetwater,43051
US,Wyoming,Teton,23081
US,Wyoming,Uinta,20299
US,Wyoming,Washakie,7885
US,Wyoming,Weston,6967
US,American Samoa,,55641
US,Guam,,164229
